06/30/2017 23:42:43,Iridium,4:36:53,41.8275667,-87.6527667,594.061679788,334.608475479,-26.7300629586,0.00402416976857
06/30/2017 23:42:47,Iridium,4:36:53,41.8275667,-87.6527667,594.061679788,334.608475479,-26.7300629586,0.00402416976857
06/30/2017 23:42:52,Iridium,4:36:53,41.8275667,-87.6527667,594.061679788,334.608475479,-26.7300629586,0.00402416976857
06/30/2017 23:42:57,Iridium,4:36:53,41.8275667,-87.6527667,594.061679788,334.608475479,-26.7300629586,0.00402416976857
06/30/2017 23:42:59,Iridium,4:42:46,41.8275333,-87.65275,600.984251966,198.628663502,31.3296212029,0.000576973600359
06/30/2017 23:43:02,Iridium,4:42:46,41.8275333,-87.65275,600.984251966,198.628663502,31.3296212029,0.000576973600359
06/30/2017 23:43:05,Iridium,4:42:46,41.8275333,-87.65275,600.984251966,198.628663502,31.3296212029,0.000576973600359
06/30/2017 23:43:07,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:10,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:12,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:15,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:17,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:19,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:22,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:24,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:26,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:30,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:32,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:34,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:37,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:39,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:41,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:44,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:47,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:49,Iridium,4:42:58,41.8275333,-87.65275,592.913385824,198.628663502,-77.1470611899,0.00221553826861
06/30/2017 23:43:51,Iridium,4:43:28,41.8275833,-87.6527167,640.22309711,27.0611455397,64.9927705441,0.0135283738668
06/30/2017 23:43:54,Iridium,4:43:28,41.8275833,-87.6527167,640.22309711,27.0611455397,64.9927705441,0.0135283738668
06/30/2017 23:43:56,Iridium,4:43:28,41.8275833,-87.6527167,640.22309711,27.0611455397,64.9927705441,0.0135283738668
06/30/2017 23:43:59,Iridium,4:43:28,41.8275833,-87.6527167,640.22309711,27.0611455397,64.9927705441,0.0135283738668
06/30/2017 23:44:08,Iridium,4:43:28,41.8275833,-87.6527167,640.22309711,27.0611455397,64.9927705441,0.0135283738668
06/30/2017 23:44:12,Iridium,4:44:0,41.82755,-87.65275,600.196850391,353.538011355,2.45609280417,0.00140012690729
06/30/2017 23:44:15,Iridium,4:44:0,41.82755,-87.65275,600.196850391,353.538011355,2.45609280417,0.00140012690729
06/30/2017 23:44:23,Iridium,4:44:0,41.82755,-87.65275,600.196850391,353.538011355,2.45609280417,0.00140012690729
06/30/2017 23:44:31,Iridium,4:44:0,41.82755,-87.65275,600.196850391,353.538011355,2.45609280417,0.00140012690729
06/30/2017 23:44:36,Iridium,4:44:28,41.8275833,-87.6527167,639.895013121,27.0611455397,64.8125244901,0.0134378138136
06/30/2017 23:44:47,Iridium,4:44:28,41.8275833,-87.6527167,639.895013121,27.0611455397,64.8125244901,0.0134378138136
